Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
3350,Innovate Industries,Influencer,Women 35-44,15 days,YouTube,14%,"$13,203.00",7.36,Houston,English,474,6687,9,Health & Wellness,06-03-2021
3351,NexGen Systems,Social Media,All Ages,15 days,Website,10%,"$14,520.00",2.64,Houston,French,557,8647,9,Tech Enthusiasts,07-03-2021
3352,Alpha Innovations,Email,All Ages,30 days,Google Ads,9%,"$19,486.00",6.73,Chicago,German,343,2130,4,Foodies,08-03-2021
3353,DataTech Solutions,Search,Men 18-24,15 days,Website,10%,"$10,561.00",5.86,Los Angeles,French,565,1398,3,Tech Enthusiasts,09-03-2021
3354,Innovate Industries,Email,Men 25-34,45 days,Facebook,13%,"$12,935.00",6.62,New York,German,665,9883,9,Fashionistas,10-03-2021
3355,DataTech Solutions,Search,All Ages,30 days,Google Ads,4%,"$8,728.00",2.41,New York,Mandarin,639,1807,5,Health & Wellness,11-03-2021
3356,NexGen Systems,Email,Women 25-34,60 days,YouTube,2%,"$13,771.00",6.94,Houston,English,565,1421,8,Health & Wellness,12-03-2021
3357,TechCorp,Search,Women 35-44,60 days,Website,2%,"$8,932.00",6.17,Chicago,Mandarin,654,6649,1,Tech Enthusiasts,13-03-2021
3358,DataTech Solutions,Social Media,Women 25-34,15 days,Website,8%,"$5,245.00",4.64,Houston,German,211,4774,2,Foodies,14-03-2021
3359,DataTech Solutions,Display,Women 35-44,60 days,YouTube,9%,"$19,378.00",5.31,New York,English,908,1071,2,Foodies,15-03-2021
3360,Innovate Industries,Search,Men 18-24,30 days,Facebook,4%,"$6,450.00",3.16,Miami,German,813,9261,4,Health & Wellness,16-03-2021
3361,TechCorp,Social Media,Women 25-34,60 days,Instagram,10%,"$10,039.00",6.64,Chicago,Spanish,626,9332,5,Tech Enthusiasts,17-03-2021
3362,Innovate Industries,Email,Women 35-44,60 days,YouTube,3%,"$18,230.00",6.02,Chicago,German,149,8401,10,Tech Enthusiasts,18-03-2021
3363,TechCorp,Email,Women 25-34,30 days,Website,14%,"$10,575.00",7.14,Houston,Mandarin,969,6755,9,Foodies,19-03-2021
3364,Alpha Innovations,Influencer,Women 25-34,45 days,Website,1%,"$13,591.00",4.69,Miami,English,215,4760,9,Tech Enthusiasts,20-03-2021
3365,TechCorp,Display,Men 18-24,45 days,Facebook,8%,"$19,347.00",7.54,New York,English,827,2318,10,Fashionistas,21-03-2021
3366,Innovate Industries,Influencer,All Ages,45 days,Google Ads,4%,"$10,474.00",5.46,Los Angeles,English,713,9379,7,Foodies,22-03-2021
3367,NexGen Systems,Influencer,All Ages,30 days,Google Ads,7%,"$11,769.00",2.52,Los Angeles,Mandarin,428,7650,8,Outdoor Adventurers,23-03-2021
3368,TechCorp,Influencer,Men 18-24,15 days,Instagram,3%,"$17,431.00",2.06,Chicago,Mandarin,879,4981,2,Foodies,24-03-2021
3369,Alpha Innovations,Search,Men 25-34,30 days,Facebook,13%,"$12,814.00",2.68,Houston,Spanish,777,3336,8,Tech Enthusiasts,25-03-2021
3370,NexGen Systems,Search,Men 25-34,45 days,Facebook,2%,"$12,661.00",3.58,Houston,German,762,9260,1,Fashionistas,26-03-2021
3371,TechCorp,Display,Women 35-44,30 days,Email,9%,"$17,380.00",4.96,Houston,English,270,2682,5,Outdoor Adventurers,27-03-2021
3372,NexGen Systems,Display,Men 18-24,45 days,Google Ads,8%,"$14,893.00",3.02,Houston,Mandarin,281,8044,8,Fashionistas,28-03-2021
3373,Innovate Industries,Influencer,Men 25-34,45 days,YouTube,13%,"$5,978.00",5.22,Houston,Spanish,546,8673,10,Outdoor Adventurers,29-03-2021
3374,Alpha Innovations,Display,Women 35-44,60 days,Facebook,6%,"$8,462.00",4.03,Houston,German,823,3895,5,Tech Enthusiasts,30-03-2021
3375,Innovate Industries,Social Media,All Ages,30 days,Instagram,13%,"$5,945.00",6.93,Miami,German,322,9633,7,Fashionistas,31-03-2021
3376,DataTech Solutions,Influencer,Women 35-44,15 days,Email,10%,"$13,623.00",6.05,Los Angeles,French,602,8739,6,Fashionistas,01-04-2021
3377,Alpha Innovations,Social Media,Women 35-44,60 days,Website,5%,"$12,531.00",5.1,Houston,French,856,1945,9,Health & Wellness,02-04-2021
3378,TechCorp,Influencer,Men 25-34,60 days,Google Ads,5%,"$15,501.00",6.49,Los Angeles,German,497,7221,1,Foodies,03-04-2021
3379,Innovate Industries,Email,Men 18-24,45 days,Email,13%,"$9,355.00",2.87,New York,Mandarin,428,8814,2,Foodies,04-04-2021
3380,DataTech Solutions,Search,Women 35-44,60 days,Instagram,1%,"$19,958.00",4.14,Chicago,German,233,5894,9,Health & Wellness,05-04-2021
3381,DataTech Solutions,Influencer,Men 25-34,30 days,Google Ads,6%,"$15,598.00",3.91,Los Angeles,German,480,2807,2,Outdoor Adventurers,06-04-2021
3382,DataTech Solutions,Social Media,Women 25-34,60 days,Google Ads,14%,"$12,804.00",6.66,New York,German,375,2873,4,Fashionistas,07-04-2021
3383,TechCorp,Influencer,Men 25-34,15 days,Website,12%,"$12,684.00",3.37,New York,German,817,5743,10,Foodies,08-04-2021
3384,Innovate Industries,Email,Men 18-24,60 days,Facebook,3%,"$7,105.00",5.66,Los Angeles,Spanish,346,3438,2,Tech Enthusiasts,09-04-2021
3385,TechCorp,Display,Women 25-34,30 days,Google Ads,10%,"$10,009.00",3.15,New York,Spanish,243,2733,7,Fashionistas,10-04-2021
3386,NexGen Systems,Display,Men 25-34,60 days,Instagram,2%,"$9,918.00",4.67,Chicago,Mandarin,148,8224,8,Foodies,11-04-2021
3387,NexGen Systems,Display,Women 35-44,45 days,Facebook,11%,"$5,566.00",5.36,Chicago,English,923,9680,5,Fashionistas,12-04-2021
3388,TechCorp,Influencer,Men 25-34,15 days,Google Ads,5%,"$7,724.00",2.55,Chicago,English,864,7507,5,Tech Enthusiasts,13-04-2021
3389,NexGen Systems,Search,Men 18-24,15 days,Email,4%,"$14,098.00",7.98,Houston,English,264,6861,7,Outdoor Adventurers,14-04-2021
3390,Innovate Industries,Search,Men 18-24,45 days,Website,14%,"$12,026.00",7.35,New York,English,178,9376,10,Health & Wellness,15-04-2021
3391,DataTech Solutions,Social Media,Women 35-44,15 days,Website,6%,"$7,678.00",6.28,Houston,Mandarin,874,3906,9,Fashionistas,16-04-2021
3392,DataTech Solutions,Search,Men 25-34,60 days,Facebook,2%,"$11,400.00",2.8,Miami,English,329,8081,7,Outdoor Adventurers,17-04-2021
3393,NexGen Systems,Social Media,Men 25-34,60 days,Google Ads,2%,"$16,645.00",3.96,New York,Spanish,229,6916,1,Health & Wellness,18-04-2021
3394,NexGen Systems,Influencer,Men 25-34,60 days,Google Ads,13%,"$16,606.00",7.23,Miami,Mandarin,364,5972,7,Tech Enthusiasts,19-04-2021
3395,DataTech Solutions,Display,Men 18-24,60 days,Email,2%,"$9,037.00",4.28,Houston,German,119,9337,9,Health & Wellness,20-04-2021
3396,Alpha Innovations,Display,Men 25-34,30 days,Email,12%,"$13,587.00",7.45,Chicago,German,351,3877,10,Tech Enthusiasts,21-04-2021
3397,TechCorp,Social Media,Women 35-44,45 days,YouTube,3%,"$11,865.00",2.36,Los Angeles,Spanish,263,1864,6,Foodies,22-04-2021
3398,TechCorp,Search,Men 25-34,30 days,Instagram,11%,"$19,841.00",2.47,Houston,French,632,7216,10,Outdoor Adventurers,23-04-2021
3399,Alpha Innovations,Social Media,Men 18-24,45 days,Facebook,4%,"$14,964.00",3.39,Los Angeles,German,952,2825,10,Tech Enthusiasts,24-04-2021
3400,Alpha Innovations,Email,Women 35-44,30 days,Facebook,9%,"$15,684.00",5.02,New York,Mandarin,778,7772,1,Fashionistas,25-04-2021
3401,DataTech Solutions,Search,All Ages,45 days,Facebook,5%,"$15,113.00",2.88,Miami,English,950,8471,1,Tech Enthusiasts,26-04-2021
3402,Innovate Industries,Social Media,Women 35-44,30 days,Facebook,6%,"$7,853.00",7.8,New York,English,611,5856,7,Outdoor Adventurers,27-04-2021
3403,Alpha Innovations,Search,Women 35-44,15 days,Website,13%,"$15,112.00",5.9,Chicago,Spanish,453,2205,2,Foodies,28-04-2021
3404,NexGen Systems,Search,Women 35-44,45 days,Instagram,15%,"$11,274.00",6.02,Chicago,Mandarin,626,5094,5,Foodies,29-04-2021
3405,Innovate Industries,Social Media,Men 25-34,60 days,Website,7%,"$14,114.00",3.19,Los Angeles,German,520,7275,8,Outdoor Adventurers,30-04-2021
3406,Innovate Industries,Social Media,Men 25-34,60 days,Facebook,1%,"$14,640.00",3.42,Chicago,Spanish,680,3348,5,Tech Enthusiasts,01-05-2021
3407,NexGen Systems,Social Media,All Ages,15 days,Facebook,1%,"$14,066.00",3.12,Houston,German,731,5778,2,Fashionistas,02-05-2021
3408,NexGen Systems,Search,Women 25-34,45 days,Instagram,9%,"$12,896.00",6.85,New York,English,391,7843,9,Tech Enthusiasts,03-05-2021
3409,TechCorp,Email,Women 25-34,30 days,Instagram,11%,"$19,059.00",3.1,Miami,Spanish,368,4199,4,Health & Wellness,04-05-2021
3410,DataTech Solutions,Influencer,Men 25-34,15 days,Facebook,5%,"$12,152.00",4.1,Miami,Mandarin,753,4578,3,Health & Wellness,05-05-2021
3411,DataTech Solutions,Social Media,Women 35-44,30 days,YouTube,6%,"$10,703.00",6.64,Houston,German,432,2687,2,Fashionistas,06-05-2021
3412,TechCorp,Display,Men 18-24,45 days,Email,3%,"$8,897.00",6.41,Houston,English,936,9664,10,Fashionistas,07-05-2021
3413,TechCorp,Search,Women 25-34,45 days,Google Ads,10%,"$19,902.00",4.32,Chicago,French,762,4576,4,Foodies,08-05-2021
3414,TechCorp,Social Media,All Ages,15 days,Instagram,9%,"$9,139.00",6.73,Chicago,Mandarin,497,3182,4,Foodies,09-05-2021
3415,TechCorp,Email,Men 18-24,15 days,Google Ads,9%,"$5,344.00",4.32,New York,German,158,7669,5,Outdoor Adventurers,10-05-2021
3416,Innovate Industries,Social Media,All Ages,60 days,Facebook,9%,"$13,120.00",6.65,Chicago,Mandarin,584,8917,1,Foodies,11-05-2021
3417,Innovate Industries,Social Media,Women 25-34,15 days,Google Ads,15%,"$9,805.00",6.32,Chicago,German,231,1750,3,Health & Wellness,12-05-2021
3418,Alpha Innovations,Search,Women 25-34,60 days,Website,14%,"$13,040.00",3.25,New York,German,914,9569,5,Foodies,13-05-2021
3419,NexGen Systems,Display,Women 25-34,15 days,Email,9%,"$9,710.00",3.35,New York,Mandarin,838,8715,10,Fashionistas,14-05-2021
3420,TechCorp,Social Media,Women 35-44,30 days,Facebook,2%,"$12,197.00",2.71,Houston,French,942,4394,2,Fashionistas,15-05-2021
3421,Innovate Industries,Search,All Ages,45 days,Google Ads,15%,"$17,242.00",6.85,Miami,English,365,7393,4,Foodies,16-05-2021
3422,Alpha Innovations,Display,Women 25-34,30 days,YouTube,4%,"$19,584.00",2.1,Los Angeles,French,951,6771,5,Tech Enthusiasts,17-05-2021
3423,NexGen Systems,Influencer,Men 25-34,30 days,Website,14%,"$12,774.00",4.97,Houston,English,727,2435,2,Fashionistas,18-05-2021
3424,Innovate Industries,Display,Men 25-34,30 days,Website,4%,"$14,314.00",5.54,Chicago,Mandarin,192,8387,9,Outdoor Adventurers,19-05-2021
3425,Innovate Industries,Influencer,Men 25-34,60 days,Instagram,7%,"$19,819.00",3.3,Miami,German,389,9175,6,Fashionistas,20-05-2021
3426,DataTech Solutions,Email,Women 35-44,45 days,YouTube,2%,"$14,531.00",7.91,New York,English,245,1188,7,Tech Enthusiasts,21-05-2021
3427,NexGen Systems,Social Media,Women 25-34,15 days,Facebook,3%,"$19,304.00",7.67,Houston,German,230,6281,7,Health & Wellness,22-05-2021
3428,Innovate Industries,Search,Men 25-34,45 days,Instagram,10%,"$11,789.00",5.01,Miami,English,897,6566,7,Tech Enthusiasts,23-05-2021
3429,NexGen Systems,Social Media,Women 35-44,30 days,Website,7%,"$14,877.00",3.47,Miami,English,625,4723,10,Health & Wellness,24-05-2021
3430,Innovate Industries,Social Media,All Ages,30 days,Facebook,9%,"$5,732.00",6.45,Chicago,Spanish,704,2289,7,Health & Wellness,25-05-2021
3431,Innovate Industries,Social Media,All Ages,30 days,YouTube,4%,"$13,880.00",4.4,Chicago,German,964,1912,1,Foodies,26-05-2021
3432,Innovate Industries,Influencer,Men 25-34,15 days,Facebook,8%,"$12,837.00",6.6,Chicago,Mandarin,231,5811,10,Fashionistas,27-05-2021
3433,DataTech Solutions,Influencer,Women 25-34,60 days,Email,6%,"$19,787.00",3.68,Miami,Mandarin,554,1241,9,Fashionistas,28-05-2021
3434,TechCorp,Social Media,Women 25-34,60 days,Google Ads,10%,"$14,249.00",2.32,Miami,Spanish,574,9870,6,Outdoor Adventurers,29-05-2021
3435,Alpha Innovations,Email,All Ages,45 days,Website,11%,"$18,397.00",6.45,Chicago,Spanish,920,9530,5,Tech Enthusiasts,30-05-2021
3436,DataTech Solutions,Display,Men 18-24,45 days,Email,13%,"$13,162.00",5.05,Los Angeles,German,702,5834,9,Fashionistas,31-05-2021
3437,DataTech Solutions,Search,Men 18-24,30 days,Facebook,11%,"$19,743.00",2.23,New York,Spanish,646,3361,3,Foodies,01-06-2021
3438,TechCorp,Influencer,All Ages,60 days,Instagram,11%,"$16,782.00",7.46,Miami,German,775,3476,8,Outdoor Adventurers,02-06-2021
3439,Alpha Innovations,Social Media,Women 35-44,60 days,YouTube,13%,"$19,960.00",7.32,Houston,Spanish,899,7048,10,Foodies,03-06-2021
3440,DataTech Solutions,Display,Men 25-34,30 days,Google Ads,12%,"$7,344.00",6.29,Miami,English,236,3442,2,Foodies,04-06-2021
3441,TechCorp,Email,Women 25-34,15 days,Website,9%,"$8,697.00",4.82,Chicago,Spanish,816,5571,4,Health & Wellness,05-06-2021
3442,Alpha Innovations,Display,Men 18-24,60 days,Instagram,7%,"$19,913.00",4.98,Miami,English,691,6198,3,Tech Enthusiasts,06-06-2021
3443,Alpha Innovations,Display,Women 35-44,15 days,Website,7%,"$18,585.00",6,Miami,English,229,5281,3,Health & Wellness,07-06-2021
3444,DataTech Solutions,Search,Women 25-34,45 days,Google Ads,2%,"$17,270.00",4.29,New York,Spanish,448,6818,10,Health & Wellness,08-06-2021
3445,NexGen Systems,Display,Women 25-34,15 days,Facebook,6%,"$10,478.00",2.91,Chicago,Mandarin,928,2474,10,Fashionistas,09-06-2021
3446,TechCorp,Email,Men 25-34,15 days,Facebook,6%,"$19,212.00",5.37,Los Angeles,French,530,6280,6,Fashionistas,10-06-2021
3447,NexGen Systems,Display,All Ages,30 days,Website,12%,"$12,804.00",3.3,Miami,Mandarin,394,5195,2,Foodies,11-06-2021
3448,DataTech Solutions,Social Media,Women 25-34,45 days,YouTube,8%,"$17,655.00",5.47,Miami,Spanish,665,1742,4,Health & Wellness,12-06-2021
3449,Innovate Industries,Display,Men 18-24,30 days,YouTube,14%,"$7,573.00",5.54,Chicago,English,777,2699,3,Foodies,13-06-2021
3450,Alpha Innovations,Social Media,Women 35-44,15 days,Instagram,2%,"$18,021.00",2.71,Miami,Mandarin,921,7618,7,Fashionistas,14-06-2021
3451,Alpha Innovations,Influencer,Women 35-44,45 days,Google Ads,14%,"$12,217.00",7.87,Miami,English,369,2051,3,Outdoor Adventurers,15-06-2021
3452,TechCorp,Social Media,Men 25-34,45 days,Email,4%,"$19,798.00",2.53,Houston,Mandarin,633,8068,1,Outdoor Adventurers,16-06-2021
3453,TechCorp,Email,Men 18-24,60 days,Website,4%,"$10,163.00",6.59,Houston,English,891,7707,7,Health & Wellness,17-06-2021
3454,NexGen Systems,Social Media,Men 18-24,60 days,Facebook,5%,"$7,098.00",6.77,Miami,Mandarin,282,4323,9,Health & Wellness,18-06-2021
3455,Alpha Innovations,Influencer,Women 35-44,30 days,Website,5%,"$13,067.00",5.35,Miami,Spanish,855,9813,2,Foodies,19-06-2021
3456,NexGen Systems,Display,All Ages,60 days,Instagram,10%,"$10,820.00",5.25,Miami,German,838,7857,7,Tech Enthusiasts,20-06-2021
3457,NexGen Systems,Search,Men 18-24,45 days,Facebook,15%,"$7,246.00",3.57,Chicago,Spanish,689,2874,4,Outdoor Adventurers,21-06-2021
3458,NexGen Systems,Email,Men 25-34,15 days,YouTube,6%,"$9,556.00",6.38,Miami,English,863,8181,5,Health & Wellness,22-06-2021
3459,TechCorp,Display,Men 18-24,45 days,Facebook,13%,"$15,899.00",5.35,New York,French,578,2352,8,Outdoor Adventurers,23-06-2021
3460,TechCorp,Influencer,Women 35-44,60 days,Google Ads,7%,"$19,729.00",5.83,Chicago,German,632,6474,1,Outdoor Adventurers,24-06-2021
3461,DataTech Solutions,Email,Men 18-24,15 days,Website,12%,"$8,277.00",3.07,Chicago,English,116,1619,1,Health & Wellness,25-06-2021
3462,DataTech Solutions,Search,All Ages,15 days,Email,11%,"$19,765.00",5.82,New York,Spanish,398,4619,3,Tech Enthusiasts,26-06-2021
3463,NexGen Systems,Influencer,Men 25-34,45 days,Instagram,2%,"$12,541.00",7.2,Chicago,German,233,8341,2,Health & Wellness,27-06-2021
3464,Alpha Innovations,Social Media,Men 25-34,30 days,Google Ads,5%,"$12,346.00",3.99,Houston,English,768,1518,5,Tech Enthusiasts,28-06-2021
3465,TechCorp,Search,Men 18-24,15 days,Facebook,10%,"$14,027.00",2.95,Los Angeles,Mandarin,328,8110,3,Outdoor Adventurers,29-06-2021
3466,DataTech Solutions,Influencer,Women 35-44,30 days,Instagram,5%,"$18,575.00",4.29,New York,Spanish,558,4508,6,Foodies,30-06-2021
3467,TechCorp,Email,Men 18-24,45 days,Website,11%,"$16,295.00",5.65,New York,English,208,6486,5,Fashionistas,01-07-2021
3468,Alpha Innovations,Social Media,Women 25-34,30 days,Facebook,9%,"$14,564.00",6.68,Los Angeles,Mandarin,301,6375,1,Tech Enthusiasts,02-07-2021
3469,TechCorp,Search,Women 25-34,60 days,Instagram,15%,"$12,758.00",7.22,Chicago,English,240,3140,5,Fashionistas,03-07-2021
3470,TechCorp,Influencer,Women 35-44,45 days,Google Ads,1%,"$7,581.00",7.97,Miami,English,845,3041,8,Fashionistas,04-07-2021
3471,TechCorp,Social Media,All Ages,15 days,Instagram,14%,"$19,329.00",7.85,Los Angeles,German,300,8519,1,Tech Enthusiasts,05-07-2021
3472,Alpha Innovations,Social Media,All Ages,30 days,Google Ads,12%,"$8,016.00",6.21,Miami,Mandarin,473,5835,7,Health & Wellness,06-07-2021
3473,TechCorp,Social Media,Men 25-34,60 days,Facebook,10%,"$11,794.00",7.77,Los Angeles,French,383,5176,9,Fashionistas,07-07-2021
3474,Innovate Industries,Display,Women 35-44,60 days,Facebook,15%,"$15,777.00",5.65,Chicago,French,116,9229,9,Foodies,08-07-2021
3475,TechCorp,Social Media,Men 25-34,15 days,Instagram,1%,"$13,152.00",5.06,Chicago,German,546,3746,4,Fashionistas,09-07-2021
3476,NexGen Systems,Email,Men 25-34,45 days,YouTube,1%,"$17,657.00",5.59,Los Angeles,Mandarin,479,5169,3,Outdoor Adventurers,10-07-2021
3477,Alpha Innovations,Display,Men 25-34,45 days,Email,14%,"$13,017.00",5.99,Chicago,German,700,1640,9,Outdoor Adventurers,11-07-2021
3478,Innovate Industries,Email,Women 35-44,30 days,Website,10%,"$8,913.00",6.15,Miami,English,254,6718,3,Fashionistas,12-07-2021
3479,TechCorp,Influencer,Men 25-34,45 days,Website,6%,"$17,745.00",2.1,Houston,Mandarin,753,9893,10,Tech Enthusiasts,13-07-2021
3480,DataTech Solutions,Influencer,All Ages,60 days,Instagram,4%,"$13,236.00",5.78,Houston,Spanish,724,1458,7,Outdoor Adventurers,14-07-2021
3481,DataTech Solutions,Influencer,All Ages,30 days,Google Ads,15%,"$13,158.00",7.36,Los Angeles,Mandarin,220,8714,10,Fashionistas,15-07-2021
3482,DataTech Solutions,Display,Men 25-34,60 days,Instagram,7%,"$6,139.00",2.04,Chicago,Mandarin,650,2452,4,Health & Wellness,16-07-2021
3483,TechCorp,Social Media,Men 18-24,30 days,YouTube,10%,"$17,435.00",7.7,Houston,English,354,3271,2,Fashionistas,17-07-2021
3484,Alpha Innovations,Search,Men 18-24,30 days,Facebook,2%,"$10,383.00",7.76,Los Angeles,French,711,9490,9,Fashionistas,18-07-2021
3485,DataTech Solutions,Search,Men 25-34,15 days,Google Ads,7%,"$12,742.00",2.55,New York,German,453,2024,9,Tech Enthusiasts,19-07-2021
3486,NexGen Systems,Display,Men 25-34,45 days,YouTube,7%,"$17,154.00",5.98,Miami,German,682,8716,8,Fashionistas,20-07-2021
3487,TechCorp,Display,Men 25-34,15 days,YouTube,6%,"$10,258.00",6.98,Chicago,French,947,5879,2,Fashionistas,21-07-2021
3488,DataTech Solutions,Social Media,All Ages,60 days,Website,2%,"$18,158.00",2.13,Miami,German,445,4287,3,Health & Wellness,22-07-2021
3489,Alpha Innovations,Social Media,Men 25-34,15 days,Email,6%,"$11,359.00",4.76,Houston,Mandarin,770,5846,1,Tech Enthusiasts,23-07-2021
3490,TechCorp,Social Media,All Ages,30 days,Website,1%,"$15,889.00",2.4,Los Angeles,Mandarin,557,9375,9,Health & Wellness,24-07-2021
3491,Innovate Industries,Influencer,Men 25-34,15 days,Email,2%,"$7,028.00",6.59,Miami,Spanish,802,8768,7,Foodies,25-07-2021
3492,TechCorp,Email,Men 18-24,15 days,Instagram,8%,"$15,089.00",7.9,Chicago,French,833,8262,6,Foodies,26-07-2021
3493,NexGen Systems,Influencer,Women 35-44,45 days,Facebook,4%,"$6,085.00",2.59,Houston,Mandarin,613,1525,7,Fashionistas,27-07-2021
3494,Alpha Innovations,Email,All Ages,45 days,Facebook,2%,"$10,907.00",4.12,Chicago,French,883,6481,8,Fashionistas,28-07-2021
3495,NexGen Systems,Social Media,Women 25-34,45 days,Google Ads,4%,"$9,862.00",3.45,Miami,French,190,4700,1,Outdoor Adventurers,29-07-2021
3496,DataTech Solutions,Display,Men 25-34,60 days,Website,8%,"$10,918.00",6.19,Los Angeles,German,325,2307,8,Foodies,30-07-2021
3497,Alpha Innovations,Email,All Ages,45 days,Email,2%,"$7,083.00",2.46,Chicago,Mandarin,864,6767,6,Foodies,31-07-2021
3498,TechCorp,Email,Women 35-44,60 days,Instagram,1%,"$5,641.00",4.74,Los Angeles,Mandarin,629,8721,7,Health & Wellness,01-08-2021
3499,Alpha Innovations,Search,Men 25-34,30 days,YouTube,3%,"$16,072.00",4.67,New York,Spanish,686,2877,6,Foodies,02-08-2021
3500,TechCorp,Email,Women 35-44,60 days,Google Ads,3%,"$13,893.00",3.2,New York,English,747,9147,7,Health & Wellness,03-08-2021
3501,NexGen Systems,Display,Women 25-34,45 days,Website,8%,"$12,271.00",7.9,Chicago,Mandarin,988,3459,8,Fashionistas,04-08-2021
3502,Innovate Industries,Social Media,Women 25-34,45 days,Website,12%,"$11,399.00",3.24,New York,Spanish,880,2777,2,Outdoor Adventurers,05-08-2021
3503,DataTech Solutions,Search,All Ages,45 days,YouTube,10%,"$6,529.00",5.31,Houston,Mandarin,261,3446,3,Outdoor Adventurers,06-08-2021
3504,Innovate Industries,Email,Men 18-24,30 days,Website,8%,"$9,747.00",6.36,Miami,French,482,9844,9,Foodies,07-08-2021
